a   m2  m3  m4  m5  m6  m7  m8  m9  m10
0.4800000000000003 nan 2.6452381787386257 2.8814215477171445 2.9949325746377036 3.0526997042183766 3.0830675621067463 3.099326438633342 3.108118276650405 3.1128959521131563
0.4850000000000003 nan 2.6714118595710556 2.898562652623093 3.007182328289201 3.062149017598048 3.09086485167899 3.106135043392352 3.1143323106078102 3.1187527502338814
0.4900000000000003 nan 2.696103354003941 2.914546982124452 3.018463108710483 3.0707457898764763 3.097884998293207 3.1122165097717036 3.1198526823982125 3.1239382813976055
0.49500000000000033 2.227576533908806 2.719383095534855 2.929431714284867 3.0288246040143356 3.078535131735737 3.1041701274797187 3.117610904178447 3.124717976722837 3.128490038187811
0.5000000000000003 2.266181286840997 2.741317803046294 2.94327099643816 3.0383138514459396 3.0855597219852973 3.1097600610700624 3.1223560662660224 3.1289646007175205 3.1324433704487027
0.5050000000000003 2.3029414701975237 2.7619707064942154 2.95611612916623 3.046975397479417 3.0918599534851117 3.1146924549417014 3.126487742409451 3.132626915629222 3.1358316165448588
0.5100000000000003 2.337939783816943 2.781401756991861 2.968015737554655 3.054851446864947 3.0974740690538893 3.119002927399975 3.130039710206228 3.1357373597046228 3.1386862258653325
0.5150000000000003 2.3712547015343057 2.799667822501147 2.9790159307130564 3.061982001482065 3.10243828813697 3.122725178919452 3.1330438946902337 3.1383265629557013 3.1410368732256315
0.5200000000000004 2.402960720501016 2.816822870239326 2.989160450462264 3.068404989781293 3.106786924941973 3.125891103905152 3.1355304768872205 3.140423454410365 3.1429115657657047
0.5250000000000004 2.433128593745274 2.832918136814059 2.9984908100132897 3.0741563875296536 3.1105524986903355 3.128530895078111 3.137527995287101 3.1420553624047622 3.144336742891941
0.5300000000000004 2.4618255472395627 2.848002287014189 3.007046423393381 3.0792703305153513 3.1137658365784264 3.130673141039045 3.1390634407598776 3.1432481084272457 3.1453373697657923
0.5350000000000004 2.489115482635414 2.8621215621057634 3.0148647263111292 3.0837792198121305 3.116456169992466 3.132344917517706 3.1401623453981444 3.1440260949815646 3.1459370248003946
0.5400000000000004 2.5150591667292423 2.8753199184122518 3.0219812890951183 3.0877138201541605 3.1186512244766162 3.13357187277369 3.140848865729135 3.144412387898403 3.146157981589117
0.5450000000000004 2.539714408635433 2.887639156893641 3.0284299222884004 3.0911033519270967 3.120377303912758 3.1343783075762524 3.1411458607029603 3.144428793489336 3.146021285655946
0.5500000000000004 2.5631362255630776 2.8991190443808357 3.034242775433589 3.093975577239878 3.121659369333312 3.134787250156028 3.141074964830602 3.14409593090548 3.145546826386653
0.5550000000000004 2.5853769980203025 2.90979742706855 3.0394504295400835 3.096356880504411 3.122521112754599 3.1348205264898708 3.140656656815063 3.1434333000340677 3.1447534044714844
0.5600000000000004 2.60648661520394 2.919710336821537 3.044081983685577 3.098272343916174 3.1229850263873717 3.134498826251157 3.139910323991609 3.142459345239789 3.143658795164455
0.5650000000000004 2.6265126112720547 2.9288920908048173 3.0481651361680475 3.099745818197673 3.123072467552981 3.133841764731565 3.13885432286792 3.14119151523363 3.1422798076408656
0.5700000000000004 2.6455002931418066 2.9373753849083 3.0517262605916353 3.1007999889383058 3.1228037196078735 3.1328679410162255 3.137506036032068 3.1396463193299344 3.1406323407133057
0.5750000000000004 2.6634928604048937 2.945191381399378 3.054790477239864 3.101456438838209 3.1221980491556556 3.131594992672132 3.135881925675302 3.137839380332384 3.1387314351468576
0.5800000000000004 2.6805315179068967 2.9523697912034357 3.057381720062301 3.101735706139999 3.1212737598043567 3.130039647189533 3.1339975839574596 3.1357854842712003 3.1365913227963427
0.5850000000000004 2.6966555814947912 2.9589389511814663 3.0595227995756438 3.1016573395105738 3.1200482427068925 3.128217770397575 3.131867780425311 3.1334986271971372 3.1342254727721386
0.5900000000000004 2.711902577398488 2.964925896745782 3.061235461957366 3.1012399496152785 3.118538024104599 3.126144412058518 3.1295065066780996 3.1309920592224505 3.1316466348260765
0.5950000000000004 2.726308335676955 2.9703564301290073 3.062540444588972 3.100501257608535 3.1167588100772106 3.1238338488293684 3.126927018459832 3.1282783259850397 3.128866880135239
0.6000000000000004 2.7399070781272212 2.9752551845978763 3.063457528286687 3.099458140748327 3.1147255286873796 3.1212996247654665 3.1241418753444288 3.1253693076990183 3.1258976396488714
0.6050000000000004 2.75273150102485 2.979645684881644 3.0640055864397144 3.098126675326581 3.1124523696939215 3.118554589527548 3.1211629781674337 3.122276255943234 3.122749740152021
0.6100000000000004 2.764812853037315 2.983550404064953 3.064202631259964 3.096522177093438 3.1099528219951096 3.115610934441723 3.1180016043467362 3.1190098283284042 3.1194334381889384
0.6150000000000004 2.776181008626631 2.9869908171767023 3.06406585733224 3.0946592393404293 3.1072397089515222 3.1124802265507774 3.1146684412242376 3.1155801211736067 3.1159584519794232
0.6200000000000004 2.7868645372346403 2.989987451689598 3.0636116826401647 3.092551768795695 3.1043252217270814 3.1091734407850398 3.1111736175509397 3.1119967003137465 3.1123339914523145
0.6250000000000004 2.7968907685231628 2.992559935129565 3.062855787230499 3.0902130194733957 3.1012209507768973 3.105700990371667 3.107526733229077 3.1082686301512163 3.1085687865120004
0.6300000000000004 2.8062858539217523 2.9947270399799177 3.0618131496669023 3.087655624609407 3.0979379156012854 3.1020727555925935 3.1037368874168734 3.1044045010572785 3.104671113646127
0.6350000000000005 2.815074824717828 2.9965067260520337 3.0604980814134763 3.084891626806042 3.094486592876814 3.098298110993433 3.099812705094071 3.1004124552215595 3.1006488209756258
0.6400000000000005 2.823281646907421 2.997916180482164 3.0589242592785633 3.081932506500002 3.090876943067346 3.0943859511382827 3.0957623621795394 3.0963002110415356 3.096509351841566
0.6450000000000005 2.830929273009485 2.9989718555027722 3.0571047560401943 3.07878920885981 3.087118435610798 3.0903447149986536 3.091593609285984 3.092075086137812 3.092259767017296
0.6500000000000005 2.838039691032648 2.9996895041265383 3.055052069366152 3.0754721692116553 3.0832200727705725 3.086182409058468 3.0873137941909867 3.0877440190754717 3.0879067656286976
0.6550000000000005 2.8446339707702437 3.0000842138715473 3.0527781491338883 3.0719913370858567 3.079190412234447 3.081906629211342 3.0829298830982594 3.083313589866596 3.083456704860113
0.6600000000000005 2.85073230758744 3.0001704386474146 3.050294423248358 3.068356198969835 3.0750375885379047 3.077524581521044 3.0784484807580887 3.078790039324299 3.078915618518696
0.6650000000000005 2.856354063853159 2.999962028913904 3.0476118220491895 3.0645757998477388 3.0707693333835886 3.073043101911125 3.0738758495113903 3.0741792873342253 3.0742892345253687
0.6700000000000005 2.8615178081591703 2.9994722602160717 3.044740801392523 3.060658763601487 3.066392994923595 3.0684686748451475 3.0692179273176254 3.069486950105389 3.069582991396387
0.6750000000000005 2.866241352459225 2.998713860192964 3.0416913644871517 3.056613312343025 3.061915556066763 3.0638074510547972 3.0644803448229485 3.064718356458416 3.064802053775586
0.6800000000000005 2.870541787252263 2.9976990341504077 3.038473082559328 3.0524472847429514 3.0573436518688313 3.059065264369248 3.0596684415214055 3.059878563205783 3.059951327073721
0.6850000000000005 2.874435514925526 2.996439489282457 3.0350951144157925 3.0481681534164555 3.0526835860594383 3.054247647695596 3.054787281058664 3.05497236967534 3.0550354712678875
0.6900000000000005 2.877938281365849 2.994946457620448 3.0315662249700033 3.043783041423446 3.047941346756219 3.049359848196852 3.0498416657247622 3.0500043314254013 3.0500589139108314
0.6950000000000005 2.881065205940331 2.99323071778349 3.0278948027924106 3.0392987379361194 3.0431226214129 3.044406841710945 3.0448361501794734 3.0449787731968403 3.045025862396953
0.7000000000000005 2.8838308099410535 2.991302615599363 3.0240888767417258 3.0347217131237603 3.038232811045086 3.039393346451324 3.039775054451318 3.0398998011450007 3.0399403155290328
0.7050000000000005 2.8862490435824606 2.9891720836603803 3.0201561317305146 3.0300581323013365 3.0332770437745395 3.034323836027144 3.034662476248812 3.034771314391759 3.0348060744270464
0.7100000000000005 2.8883333116343506 2.986848659874604 3.0161039236751326 3.0253138693855215 3.028260187729975 3.02920255181864 3.0295023026202808 3.0295970159357886 3.029626752818016
0.7150000000000005 2.8900964977681713 2.984341505068932 3.0119392936768747 3.0204945196989454 3.023186863339877 3.0240335147409496 3.0242982209964957 3.024380422956915 3.024405786743525
0.7200000000000005 2.8915509876894783 2.9816594196970123 3.007668981478359 3.015605412160929 3.0180614550504714 3.0188205364276985 3.019053729648446 3.0191248765484477 3.019146443719328
0.7250000000000005 2.8927086911248012 2.9788108597015697 3.0032994382364433 3.010651620900486 3.0128881224997937 3.013567229863639 3.0137721475907564 3.0138335509094496 3.0138518313795015
0.7300000000000005 2.893581062726997 2.97580395157763 2.998836838650505 3.0056379763251684 3.0076708111767365 3.008277019493913 3.008456623959563 3.0085094620271895 3.0085249056356074
0.7350000000000005 2.8941791219591835 2.972646506680218 2.994287092482558 3.0005690756771592 3.0024132625920554 3.0029531508358587 3.00311014689213 3.0031554758782883 3.0031684783795916
0.7400000000000005 2.8945134720137022 2.9693460348174057 2.9896558555035404 2.9954492931061063 2.9971190239865595 2.9975986996177326 2.997735551933986 2.99777431617556 2.997785224757403
0.7450000000000006 2.8945943178191076 2.9659097571670365 2.9849485398980704 2.9902827892862422 2.991791457600033 2.992216580467349 2.9923355299980265 2.992368571686029 2.9923776900387393
0.7500000000000006 2.894431483185018 2.9623446185531304 2.9801703241580952 2.985073520603718 2.9864337495229334 2.9868095551722904 2.986912634898727 2.986940703144236 2.9869482961068288
0.7550000000000006 2.8940344271316527 2.9586572991157363 2.9753261624941114 2.979825247938334 2.9810489181514654 2.9813802405321725 2.981469290483446 2.981493049783615 2.981499347590708
0.7600000000000006 2.893412259448108 2.954854225405959 2.9704207937909732 2.9745415450624124 2.9756398222653067 2.9759311158222896 2.976007797381632 2.9760278355075127 2.9760330376611672
0.7650000000000006 2.8925737555208295 2.950941580935968 2.9654587501338083 2.969225806678068 2.970209168746043 2.9704645298869528 2.9705303393917335 2.9705471747202052 2.9705514535102266
0.7700000000000006 2.8915273704713065 2.946925316211974 2.960444364928125 2.9638812561128054 2.9647595199532057 2.964982707879858 2.965038989524597 2.96505307783719 2.9650565815328456
0.7750000000000006 2.890281252639746 2.942811158276495 2.955381780636845 2.958510952692115 2.9592933007737683 2.9594877576679206 2.959535715721221 2.959547456492988 2.95955031222846
0.7800000000000006 2.8888432564493423 2.9386046197846625 2.9502749561557877 2.9531177988065194 2.953812805359934 2.953981675914177 2.954022386261828 2.954032128463652 2.954034444838845
0.7850000000000006 2.887220954683821 2.934311007637815 2.9451276738479217 2.9477045466894416 2.948320203569176 2.9484663538546076 2.948500774882417 2.9485088223202975 2.948510691737857
0.7900000000000006 2.8854216502090235 2.9299354311962764 2.9399435462556616 2.9422738049211565 2.9428175471196107 2.94294358278297 2.9429725656141503 2.9429791818290285 2.9429806825876303
0.7950000000000006 2.883452387167602 2.9254828100918973 2.9347260225094 2.9368280446731623 2.937306775473015 2.9374150592570993 2.9374393573601925 2.9374447701118056 2.9374459682749405
0.8000000000000006 2.8813199616742335 2.920957881659736 2.9294783944496 2.9313696057063026 2.9317897214570565 2.931882390039477 2.931902668223903 2.9319070735820056 2.931908024640612
0.8050000000000006 2.8790309320372955 2.916365208007125 2.924203802478766 2.92590070213514 2.926268116637656 2.9263470967843186 2.9263639396016394 2.926367505667643 2.926368256014058
0.8100000000000006 2.8765916285314344 2.911709182737268 2.9189052411588623 2.9204234279702215 2.9207435964517585 2.920810620482832 2.9208245400527515 2.920827410334513 2.9208279985643015
0.8150000000000006 2.8740081627442087 2.906994037343555 2.9135855645689066 2.9149397624491087 2.915217705110212 2.9152743256778484 2.9152857689587783 2.9152880654208255 2.915288523478134
0.8200000000000006 2.871286436518682 2.902223847289818 2.9082474914367293 2.909451575166292 2.909691900279957 2.9097395044584964 2.909748859983254 2.9097506857942426 2.909751039975419
0.8250000000000006 2.8684321505126915 2.8974025377908736 2.902893610058195 2.9039606310114277 2.904167557554187 2.9042073802451522 2.904214984342988 2.904216426341613 2.9042166981709157
0.8300000000000006 2.865450812394405 2.8925338893068604 2.8975263830165083 2.8984685949246747 2.898645974718744 2.898679111374511 2.8986852539011725 2.898686384801119 2.898686591791424
0.8350000000000006 2.862347744692773 2.887621542764145 2.892148151713622 2.8929770364772764 2.8931283758225614 2.8931557944941435 2.89316072409212 2.893161604445976 2.8931617607565308
0.8400000000000006 2.859128092320496 2.8826690045147814 2.8867611407251386 2.887487434284984 2.887615915059601 2.8876384677756155 2.8876423966870215 2.887643076628313 2.8876431936306775
0.8450000000000006 2.8557968297862395 2.877679651045882 2.8813674619895835 2.8820011802613337 2.8821096804693838 2.882128113954819 2.882131222409582 2.88213174319134 2.8821318299538348
0.8500000000000006 2.8523587681119698 2.872656733449596 2.8759691188423466 2.8765195837172977 2.8766106974628793 2.8766256632078515 2.876628103410013 2.8766284987574533 2.8766285624575976
0.8550000000000006 2.848818561470507 2.867603381663775 2.8705680099041206 2.871043875313344 2.8711199321802496 2.8711319958704533 2.8711338956053782 2.8711341928994525 2.8711342391730765
0.8600000000000007 2.845180713557648 2.862522608492898 2.8651659328331753 2.865575210869472 2.865638294686634 2.86564794500872 2.8656494108939343 2.8656496322016434 2.865649665436605
0.8650000000000007 2.841449583712511 2.8574173134182415 2.859764587950328 2.8601146750383823 2.860166642011968 2.8601742988484586 2.860175419250688 2.8601755822171597 2.8601756057988625
0.8700000000000007 2.837629392799114 2.8522902862058466 2.8543655817450677 2.854663284846521 2.85470578104055 2.8547118030703453 2.8547126507110208 2.8547127693274863 2.854712785842689
0.8750000000000007 2.8337242288615885 2.8471442103203346 2.8489704302708345 2.8492219931073866 2.849256471255905 2.849261162977711 2.8492617972488823 2.849261882509791 2.849261893914556
0.8800000000000007 2.8297380525648945 2.8419816661522534 2.843580562437082 2.8437916917111163 2.843819427346289 2.843823045543552 2.8438235145557016 2.8438235750172933 2.8438235827743132
0.8850000000000007 2.8256747024323285 2.8368051340661817 2.838197323205345 2.83837321479405 2.838395321675999 2.8383980813431045 2.8383984237258346 2.8383984659776615 2.838398471167576
0.8900000000000007 2.82153789989068 2.831616997276508 2.8328219766961746 2.832967341791684 2.832984786627526 2.832986866378061 2.8329871128540556 2.832987141914005 2.8329871453248368
0.8950000000000007 2.81733125413341 2.826419544557437 2.8274557092134343 2.8275748003781054 2.827588416819402 2.8275899637983044 2.8275901385502697 2.8275901581928506 2.8275901603911535
0.9000000000000007 2.8130582668118214 2.8212149727934888 2.822099632192108 2.8221962692947753 2.8222067712045225 2.8222079055267715 2.8222080273763854 2.822208040403141 2.822208041789997
0.9050000000000007 2.8087223365638048 2.8160053893764574 2.8167547850754406 2.8168323810712543 2.816840375053542 2.8168411937928526 2.81684127720993 2.816841285670079 2.816841286524669
0.9100000000000007 2.8043267633893834 2.8107928144545604 2.8114221381268942 2.811483724640265 2.811489721827887 2.811490302579516 2.811490358538787 2.8114903639073807 2.8114903644204574
0.9150000000000007 2.7998747528819843 2.8055791830392733 2.8061025951820966 2.80615084784924 2.8061552749468035 2.8061556789891315 2.8061557156911485 2.806155719011291 2.806155719310543
0.9200000000000007 2.7953694203240307 2.8003663469751383 2.800796996345654 2.8008342598703706 2.800837469452782 2.800837744532755 2.800837768004512 2.8008377699994833 2.80083777016846
0.9250000000000007 2.790813794655237 2.7951560767776815 2.795506120637398 2.7955344335109285 2.7955367135796143 2.79553689634744 2.7955369109373596 2.7955369120977798 2.795536912189774
0.9300000000000007 2.786210822321722 2.7899500633443726 2.7902306885923416 2.7902518074255136 2.790253390227268 2.790253508345942 2.790253517126886 2.790253517777437 2.7902535178254864
0.9350000000000007 2.7815633710138696 2.784749919543512 2.78497136481837 2.784986788231735 2.784987858347699 2.7849879323029825 2.7849879373959543 2.784987937745579 2.7849879377695124
0.9400000000000007 2.776874233300696 2.7795571816857203 2.779728760515363 2.779739752530652 2.779740454245652 2.7797404988820413 2.7797405017122436 2.779740501891176 2.779740501902459
0.9450000000000007 2.7721461301683172 2.7743733108827264 2.77450343595924 2.7745110488332516 2.77451149279847 2.774511518606466 2.774511520102354 2.774511520188832 2.77451152019382
0.9500000000000007 2.7673817144700488 2.769199694298034 2.76929590295414 2.769300999394039 2.7693012685988383 2.769301282778512 2.7693012835234683 2.7693012835625153 2.7693012835645563
0.9550000000000007 2.7625835742955194 2.7640376462940286 2.7641066272556802 2.7641099019527973 2.764110057024407 2.7641100643496914 2.764110064694947 2.7641100647111867 2.764110064711949
0.9600000000000007 2.7577542362661904 2.7588884094800727 2.7589360309680346 2.7589380313854273 2.7589381152381183 2.7589381187456965 2.758938118892139 2.758938118898243 2.758938118898496
0.9650000000000007 2.7528961687646274 2.753753155666173 2.7537844949173254 2.7537856412647055 2.7537856831231062 2.7537856846489266 2.7537856847044577 2.753785684706476 2.753785684706549
0.9700000000000008 2.748011785104895 2.7486329867267933 2.7486523610036 2.7486529653317433 2.7486529841559326 2.7486529847414896 2.748652984759681 2.748652984760246 2.7486529847602634
0.9750000000000008 2.7431034466514994 2.7435289353794987 2.7435399345334526 2.7435402188788354 2.743540226221944 2.7435402264113833 2.7435402264162665 2.7435402264163917 2.7435402264163953
0.9800000000000008 2.738173465894413 2.7384419658831556 2.7384474865351764 2.7384476000443208 2.7384476023764766 2.7384476024243596 2.7384476024253424 2.738447602425362 2.7384476024253623
0.9850000000000008 2.7332241094878214 2.733372974660531 2.7333752560580975 2.7333752910200695 2.7333752915556193 2.73337529156382 2.733375291563945 2.733375291563947 2.733375291563947
0.9900000000000008 2.728257601260463 2.7283227908502647 2.7283234524576176 2.72832345917209 2.728323459240219 2.72832345924091 2.728323459240917 2.728323459240917 2.728323459240917
0.9950000000000008 2.723276125205603 2.7232921767932945 2.723292257667276 2.723292258074747 2.7232922580767998 2.7232922580768104 2.7232922580768104 2.7232922580768104 2.7232922580768104
